IPDB_ID	Genus_species_locus	ABGD_Genus_species_locus
Acanthurus_japonicus_CYB_PI92	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_PI41	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_OBU240	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_PI89	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_PI113	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_LAR1848	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_LAR2156	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_PI90	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
Acanthurus_japonicus_CYB_PI88	Acanthurus_japonicus_CYB	Acanthurus_japonicus_CYB_abgd_group1
IPDB_ID	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha043	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu65	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha768	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha767	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu10	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu109	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu58	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu117	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu6	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu127	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu66	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu22	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu131	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu16	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu119	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu72	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu51	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu14	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu114	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu77	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu101	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha024	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha779	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu8	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu28	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu112	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu42	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu82	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu126	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu3	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_RS6153	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu69	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu110	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha782	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu113	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu90	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu75	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu129	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu18	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu128	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu30	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu139	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_RS6077	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu34	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu79	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha766	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu120	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu55	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu11	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu91	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu43	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu73	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu123	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha773	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu121	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu93	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu7	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu115	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu31	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu33	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu53	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu26	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu94	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu64	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu133	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu44	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu135	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu118	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu54	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu20	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu52	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha777	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu9	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu63	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu4	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu37	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu35	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu138	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu132	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu19	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha776	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu92	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu39	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu87	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu41	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha042	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu57	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu108	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu27	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu15	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu60	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu25	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu88	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_HYB02	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu137	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu76	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu24	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu23	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu125	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_RS5967	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu45	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu124	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu13	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha023	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu105	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu83	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha778	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu71	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu107	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu12	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha785	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_RS6078	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu104	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu130	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha025	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha783	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu80	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu62	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu5	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu67	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu122	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu134	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu1	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu32	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha781	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu2	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu81	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu86	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu74	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu40	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu29	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu61	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha780	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Leuco02	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha769	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu17	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu78	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha774	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_HYB13	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu70	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu99	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu56	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu21	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu136	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_RS6154	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu116	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu59	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu84	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu111	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu98	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha770	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha784	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu48	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu85	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu89	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu68	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Leucoxnigri03	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha772	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha771	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Cha775	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
Acanthurus_leucosternon_CYB_Aleu50	Acanthurus_leucosternon_CYB	Acanthurus_leucosternon_CYB_abgd_group1
IPDB_ID	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL6	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL8	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL10	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6290	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL9	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6070	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6076	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6289	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL4	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6060	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6063	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL12	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6062	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL3	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL2	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL11	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6069	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL14	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6075	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6074	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL1	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL7	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6061	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6073	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6072	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6059	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL13	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_AL5	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
Acanthurus_lineatus_CO1_RS6291	Acanthurus_lineatus_CO1	Acanthurus_lineatus_CO1_abgd_group1
IPDB_ID	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2254.05	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2254.03	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1484.16	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2792.06	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1484.03	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2782.01	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_3134.02	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2254.06	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2103.09	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1538.18	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1983.12	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2854.11	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1649.04	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_3099.07	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2782.07	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1538.14	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1395.01	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1629.08	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_3099.13	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_2103.03	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1603.03	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
Acanthurus_lineatus_CR_1538.10	Acanthurus_lineatus_CR	Acanthurus_lineatus_CR_abgd_group1
